step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
964,98820,964,0.1580343512919232,0.0,0.5714285714285714
965,98925,965,0.05071683324450322,0.0,0.7142857142857143
966,98998,966,0.06493191315886279,0.0,0.7142857142857143
967,99079,967,0.04694921437543235,1.0,1.0
968,99176,968,0.05587349066601139,0.0,0.7142857142857143
969,99273,969,0.04428146310125157,1.0,1.0
970,99370,970,0.04858880464801283,1.0,1.0
971,99499,971,0.053229192069263714,0.0,0.5714285714285714
972,99564,972,0.17854511585362612,0.0,0.5714285714285714
973,99701,973,0.05153160185174142,0.0,0.7142857142857143
974,99766,974,0.1372911594188531,0.0,0.5714285714285714
975,99919,975,0.047407203063399045,0.0,0.5714285714285714
976,100008,976,0.08166864141521563,0.0,0.7142857142857143
977,100137,977,0.04092890862438367,0.0,0.7142857142857143
978,100266,978,0.07044777338958112,0.0,0.5714285714285714
979,100355,979,0.06184674924689303,0.0,0.8571428571428571
980,100444,980,0.05374014600457734,0.0,0.8571428571428571
981,100533,981,0.09160943555787857,0.0,0.5714285714285714
982,100638,982,0.05300302634193031,0.0,0.8571428571428571
983,100695,983,0.12572974090650468,0.0,0.42857142857142855
984,100856,984,0.04512925382329195,0.0,0.8571428571428571
985,101001,985,0.04864221537624366,0.0,0.8571428571428571
986,101082,986,0.05592209956348962,0.0,0.8571428571428571
987,101187,987,0.06190199861532873,0.0,0.5714285714285714
988,101276,988,0.09439261732157402,0.0,0.7142857142857143
989,101365,989,0.051155278365388517,0.0,0.7142857142857143
990,101526,990,0.06758088029165084,0.0,0.5714285714285714
991,101615,991,0.09395164759702808,0.0,0.42857142857142855
992,101680,992,0.06597206975328845,0.0,0.7142857142857143
993,101849,993,0.05833774887364381,0.0,0.7142857142857143
994,101962,994,0.10252013221132592,0.0,0.5714285714285714
995,102075,995,0.07455610614859323,0.0,0.8571428571428571
996,102172,996,0.05759982196821815,0.0,0.7142857142857143
997,102277,997,0.0899393944305722,0.0,0.5714285714285714
998,102422,998,0.06677201487222595,0.0,0.5714285714285714
999,102543,999,0.04546430774561062,0.0,0.8571428571428571
1000,102672,1000,0.13053130035244748,0.0,0.2857142857142857
1001,102793,1001,0.0510383860199654,0.0,0.7142857142857143
1002,102866,1002,0.045835112147023106,0.0,0.8571428571428571
1003,102947,1003,0.0701553960475958,0.0,0.42857142857142855
1004,103028,1004,0.10379847185654943,0.0,0.7142857142857143
1005,103117,1005,0.08447573302445316,0.0,0.7142857142857143
1006,103246,1006,0.08316411333559927,0.0,0.42857142857142855
1007,103367,1007,0.0814635002865992,0.0,0.8571428571428571
1008,103448,1008,0.07048446303445963,0.0,0.8571428571428571
1009,103537,1009,0.08774970769993864,0.0,0.7142857142857143
1010,103650,1010,0.057017904868282905,0.0,0.7142857142857143
1011,103707,1011,0.059406248231888246,0.0,0.7142857142857143
1012,103788,1012,0.0920574415188894,0.0,0.5714285714285714
1013,103893,1013,0.08314671532638247,0.0,0.7142857142857143
1014,103958,1014,0.06645124999125074,1.0,1.0
1015,104031,1015,0.056212764616858396,0.0,0.8571428571428571
1016,104096,1016,0.09199604925652238,0.0,0.7142857142857143
1017,104233,1017,0.040922596771407006,0.0,0.5714285714285714
1018,104362,1018,0.04754724913751489,0.0,0.7142857142857143
1019,104491,1019,0.08362481308118618,0.0,0.42857142857142855
1020,104580,1020,0.0708836575059666,0.0,0.7142857142857143
1021,104669,1021,0.10777465085814168,0.0,0.5714285714285714
1022,104790,1022,0.049187082729205335,0.0,0.7142857142857143
1023,104911,1023,0.046175138356155616,0.0,0.8571428571428571
1024,105000,1024,0.04731610175356102,0.0,0.8571428571428571
1025,105121,1025,0.07748500920282823,0.0,0.5714285714285714
1026,105242,1026,0.10983821599200988,0.0,0.2857142857142857
1027,105339,1027,0.07143461814445495,0.0,0.7142857142857143
1028,105468,1028,0.07171149592313214,0.0,0.5714285714285714
1029,105549,1029,0.1022306507648318,0.0,0.8571428571428571
1030,105646,1030,0.06331204552420028,0.0,0.7142857142857143
1031,105727,1031,0.09373958344845595,0.0,0.7142857142857143
1032,105832,1032,0.05214831427432938,0.0,0.7142857142857143
1033,105937,1033,0.07241883402064,0.0,0.7142857142857143
1034,106042,1034,0.058395954196592076,0.0,0.8571428571428571
1035,106123,1035,0.16489199415984424,0.0,0.2857142857142857
1036,106204,1036,0.07751255537977704,0.0,0.7142857142857143
1037,106277,1037,0.060790349889664655,0.0,0.8571428571428571
1038,106366,1038,0.050207597392427486,0.0,0.8571428571428571
1039,106439,1039,0.04880369495097612,0.0,0.8571428571428571
1040,106520,1040,0.0664933811645642,0.0,0.7142857142857143
1041,106617,1041,0.07858232416402945,0.0,0.7142857142857143
1042,106690,1042,0.18043745528340674,0.0,0.2857142857142857
1043,106787,1043,0.05162950154712234,0.0,0.7142857142857143
1044,106836,1044,0.1725884466136995,0.0,0.5714285714285714
1045,106909,1045,0.07381269720657858,0.0,0.8571428571428571
1046,107046,1046,0.05874219174910382,0.0,0.42857142857142855
1047,107143,1047,0.08588081190473038,0.0,0.5714285714285714
1048,107216,1048,0.11575964021031421,0.0,0.7142857142857143
1049,107305,1049,0.12474446502895513,0.0,0.7142857142857143
1050,107426,1050,0.03978303795447573,0.0,0.8571428571428571
1051,107523,1051,0.07187713183498393,0.0,0.5714285714285714
1052,107604,1052,0.06323920785944939,0.0,0.8571428571428571
1053,107693,1053,0.07463223832145477,0.0,0.5714285714285714
1054,107838,1054,0.049851243068881605,0.0,0.5714285714285714
1055,107919,1055,0.10257004265509749,0.0,0.7142857142857143
1056,108000,1056,0.08805160540136421,0.0,0.5714285714285714
1057,108089,1057,0.09438696415261472,0.0,0.7142857142857143
1058,108162,1058,0.05983663860035854,0.0,0.5714285714285714
1059,108315,1059,0.0648605057731574,0.0,0.5714285714285714
1060,108388,1060,0.08167512011799974,0.0,0.7142857142857143
1061,108469,1061,0.06065016644459137,0.0,0.8571428571428571
1062,108550,1062,0.12656137290360495,0.0,0.42857142857142855
1063,108639,1063,0.1008653862202217,0.0,0.42857142857142855
1064,108776,1064,0.042876757995072685,0.0,0.8571428571428571
1065,108873,1065,0.0538316429499658,0.0,0.8571428571428571
1066,108978,1066,0.053144171858772245,0.0,0.7142857142857143
1067,109075,1067,0.06644877269748577,0.0,0.8571428571428571
1068,109196,1068,0.07580124215655572,0.0,0.7142857142857143
1069,109245,1069,0.09424573216048883,0.0,0.8571428571428571
1070,109318,1070,0.06235976760420979,1.0,1.0
1071,109431,1071,0.1069871306322732,0.0,0.7142857142857143
1072,109568,1072,0.042179160435153955,0.0,0.7142857142857143
1073,109681,1073,0.10119409000627064,0.0,0.42857142857142855
1074,109794,1074,0.080601247694875,0.0,0.42857142857142855
1075,109931,1075,0.0818889283486522,0.0,0.7142857142857143
1076,110052,1076,0.06012370848759505,0.0,0.8571428571428571
1077,110141,1077,0.048209222532084164,0.0,0.8571428571428571
1078,110286,1078,0.06304442199643542,0.0,0.5714285714285714
1079,110367,1079,0.08451393065285083,0.0,0.7142857142857143
1080,110448,1080,0.06642635438673461,0.0,0.7142857142857143
1081,110529,1081,0.0750025694424403,0.0,0.8571428571428571
1082,110610,1082,0.07304409803864746,0.0,0.5714285714285714
1083,110699,1083,0.09822557174304664,0.0,0.7142857142857143
1084,110796,1084,0.060786981270985044,0.0,0.8571428571428571
1085,110917,1085,0.07250671142535066,0.0,0.5714285714285714
1086,111022,1086,0.059954011928630986,0.0,0.7142857142857143
1087,111119,1087,0.039080952283229636,1.0,1.0
1088,111264,1088,0.04934693257237768,0.0,0.5714285714285714
1089,111353,1089,0.0707939817477208,0.0,0.8571428571428571
1090,111418,1090,0.06211579204486043,0.0,0.7142857142857143
1091,111483,1091,0.06289391808320942,0.0,0.8571428571428571
1092,111564,1092,0.07738110198427603,0.0,0.7142857142857143
1093,111637,1093,0.14769864289470003,0.0,0.42857142857142855
1094,111718,1094,0.0630251045495752,0.0,0.7142857142857143
1095,111831,1095,0.06173155533376432,0.0,0.8571428571428571
1096,111936,1096,0.05684356677442758,0.0,0.7142857142857143
1097,112025,1097,0.07003429083308385,0.0,0.7142857142857143
1098,112170,1098,0.07762570609851435,0.0,0.42857142857142855
1099,112259,1099,0.04449159896361049,1.0,1.0
1100,112340,1100,0.0918613377257716,0.0,0.7142857142857143
1101,112405,1101,0.06015536054432005,0.0,0.7142857142857143
1102,112470,1102,0.04981177645046045,1.0,1.0
1103,112551,1103,0.060256594128844876,0.0,0.7142857142857143
1104,112656,1104,0.06744865291897581,0.0,0.7142857142857143
1105,112777,1105,0.0690364766629015,0.0,0.8571428571428571
1106,112882,1106,0.09142729481811217,0.0,0.5714285714285714
1107,112979,1107,0.053303072920352856,0.0,0.5714285714285714
1108,113124,1108,0.056912392936871274,0.0,0.5714285714285714
1109,113205,1109,0.05519290125263069,0.0,0.8571428571428571
1110,113310,1110,0.06694067290004078,0.0,0.7142857142857143
1111,113399,1111,0.09168373487999734,0.0,0.42857142857142855
1112,113536,1112,0.0749040884221262,0.0,0.5714285714285714
1113,113737,1113,0.05542198049278887,0.0,0.5714285714285714
1114,113810,1114,0.06396966559843956,0.0,0.8571428571428571
1115,113899,1115,0.0704078708134371,0.0,0.7142857142857143
1116,113964,1116,0.0773275370695137,0.0,0.5714285714285714
1117,114029,1117,0.12435108677287644,0.0,0.5714285714285714
1118,114206,1118,0.03644081509516582,0.0,0.8571428571428571
1119,114351,1119,0.0516629777897237,0.0,0.5714285714285714
1120,114464,1120,0.09799989070050807,0.0,0.7142857142857143
1121,114617,1121,0.03612015950484516,0.0,0.8571428571428571
1122,114706,1122,0.06725891699615617,0.0,0.8571428571428571
1123,114787,1123,0.14433529729810107,0.0,0.2857142857142857
1124,114932,1124,0.05776216713438569,0.0,0.42857142857142855
1125,115053,1125,0.08123841600184097,0.0,0.8571428571428571
1126,115182,1126,0.06868971524644621,0.0,0.5714285714285714
1127,115231,1127,0.1355756359140408,0.0,0.5714285714285714
1128,115328,1128,0.07076060909922186,0.0,0.7142857142857143
1129,115417,1129,0.043582925172944334,1.0,1.0
1130,115514,1130,0.06220335721940501,0.0,0.7142857142857143
1131,115619,1131,0.05931411334208791,0.0,0.7142857142857143
1132,115700,1132,0.08957516144559122,0.0,0.7142857142857143
1133,115845,1133,0.060395188712894,0.0,0.42857142857142855
1134,115918,1134,0.06133640158082521,0.0,0.7142857142857143
1135,116039,1135,0.034472309399192456,0.0,0.8571428571428571
1136,116112,1136,0.09171651290028726,0.0,0.7142857142857143
1137,116185,1137,0.0555644665322163,0.0,0.8571428571428571
1138,116314,1138,0.052046164690643756,0.0,0.5714285714285714
1139,116427,1139,0.04364623843394968,0.0,0.8571428571428571
1140,116508,1140,0.05812799456722861,0.0,0.8571428571428571
1141,116589,1141,0.07405992878863982,0.0,0.7142857142857143
1142,116678,1142,0.06432658056738133,0.0,0.7142857142857143
1143,116791,1143,0.06217265336720239,0.0,0.7142857142857143
1144,116904,1144,0.08811635532962099,0.0,0.5714285714285714
1145,116969,1145,0.07629659394208715,0.0,0.7142857142857143
1146,117114,1146,0.03585408388482189,1.0,1.0
1147,117203,1147,0.07899967138742796,0.0,0.5714285714285714
1148,117324,1148,0.09409834167474279,0.0,0.42857142857142855
1149,117469,1149,0.04862895145984036,0.0,0.7142857142857143
1150,117606,1150,0.052366666187337936,0.0,0.7142857142857143
1151,117719,1151,0.05487577974219416,0.0,0.8571428571428571
1152,117808,1152,0.04588082859114366,0.0,0.8571428571428571
1153,117889,1153,0.06768452805297967,0.0,0.7142857142857143
1154,118018,1154,0.05522102234628214,0.0,0.7142857142857143
1155,118131,1155,0.07489955522919314,0.0,0.42857142857142855
1156,118252,1156,0.07339205942530437,0.0,0.42857142857142855
1157,118349,1157,0.0621966289315181,0.0,0.8571428571428571
1158,118462,1158,0.04012381966653525,0.0,0.7142857142857143
1159,118607,1159,0.04225883050118177,0.0,0.8571428571428571
1160,118816,1160,0.036106782660009724,0.0,0.8571428571428571
1161,118889,1161,0.06330343042927172,0.0,0.8571428571428571
1162,118962,1162,0.04707653310823742,0.0,0.8571428571428571
1163,119059,1163,0.04336260102284087,1.0,1.0
1164,119116,1164,0.09240446259824757,0.0,0.7142857142857143
1165,119269,1165,0.04467693501295799,0.0,0.7142857142857143
1166,119366,1166,0.0694506144119926,0.0,0.7142857142857143
1167,119455,1167,0.041650692059315174,1.0,1.0
1168,119656,1168,0.04225542470182809,0.0,0.7142857142857143
1169,119769,1169,0.07364994848966358,0.0,0.5714285714285714
1170,119858,1170,0.08134050984807387,0.0,0.5714285714285714
1171,119939,1171,0.06291969503358996,0.0,0.8571428571428571
1172,120036,1172,0.05709372465954924,0.0,0.8571428571428571
1173,120117,1173,0.04942447038730279,1.0,1.0
1174,120190,1174,0.08181605282081769,0.0,0.7142857142857143
1175,120319,1175,0.08334590920832625,0.0,0.5714285714285714
1176,120416,1176,0.04815193264950721,0.0,0.8571428571428571
1177,120489,1177,0.12831528463949124,0.0,0.42857142857142855
1178,120610,1178,0.06271647469231297,0.0,0.5714285714285714
1179,120715,1179,0.06968164458603637,0.0,0.7142857142857143
1180,120836,1180,0.08092251844685235,0.0,0.7142857142857143
1181,120917,1181,0.1309988304691924,0.0,0.5714285714285714
1182,121014,1182,0.06078473804259072,0.0,0.8571428571428571
1183,121127,1183,0.07742456290965492,0.0,0.5714285714285714
1184,121216,1184,0.06599513610069732,0.0,0.7142857142857143
1185,121313,1185,0.06282318150837303,0.0,0.7142857142857143
1186,121466,1186,0.0855855666063766,0.0,0.42857142857142855
1187,121539,1187,0.062472129610970206,0.0,0.8571428571428571
1188,121628,1188,0.05867118701096015,0.0,0.7142857142857143
1189,121765,1189,0.08150936634934357,0.0,0.7142857142857143
1190,121854,1190,0.08768312589213813,0.0,0.7142857142857143
1191,121975,1191,0.048666900885356884,0.0,0.7142857142857143
1192,122080,1192,0.0975075247600811,0.0,0.42857142857142855
1193,122209,1193,0.032462927721840625,1.0,1.0
1194,122314,1194,0.0724428488114119,0.0,0.5714285714285714
1195,122435,1195,0.04517561595889643,0.0,0.8571428571428571
1196,122564,1196,0.04556431966810806,0.0,0.7142857142857143
1197,122677,1197,0.07717774617560019,0.0,0.7142857142857143
1198,122774,1198,0.12638935964890455,0.0,0.5714285714285714
1199,122919,1199,0.05299271669488209,0.0,0.7142857142857143
1200,123048,1200,0.059001160098970336,0.0,0.5714285714285714
1201,123169,1201,0.04929218910865772,0.0,0.7142857142857143
1202,123250,1202,0.03849256474636786,1.0,1.0
1203,123347,1203,0.0560797480707121,0.0,0.8571428571428571
1204,123516,1204,0.03255569251092441,0.0,0.8571428571428571
1205,123597,1205,0.07431043114868227,0.0,0.7142857142857143
1206,123758,1206,0.04871295317114709,0.0,0.7142857142857143
1207,123887,1207,0.033409290056915786,1.0,1.0
1208,124000,1208,0.07704909272974873,0.0,0.5714285714285714
1209,124097,1209,0.09194201567080654,0.0,0.5714285714285714
1210,124218,1210,0.09237672222307385,0.0,0.2857142857142857
1211,124283,1211,0.0731378414216033,0.0,0.7142857142857143
1212,124372,1212,0.07703061735972534,0.0,0.5714285714285714
1213,124421,1213,0.05523051879795579,1.0,1.0
1214,124590,1214,0.056314552516779214,0.0,0.5714285714285714
1215,124679,1215,0.07363832792920717,0.0,0.7142857142857143
1216,124776,1216,0.0400224070235951,1.0,1.0
1217,124897,1217,0.09278381966606442,0.0,0.42857142857142855
1218,124970,1218,0.1487738203285961,0.0,0.5714285714285714
1219,125067,1219,0.06585790282322705,0.0,0.7142857142857143
1220,125132,1220,0.05870942069414013,1.0,1.0
1221,125245,1221,0.10087733045008852,0.0,0.2857142857142857
1222,125374,1222,0.041277999347987586,0.0,0.8571428571428571
1223,125471,1223,0.04527831238168498,1.0,1.0
1224,125632,1224,0.08088641200698932,0.0,0.5714285714285714
1225,125721,1225,0.04469618514248974,0.0,0.8571428571428571
1226,125818,1226,0.05892924174104639,0.0,0.7142857142857143
1227,125875,1227,0.054170970580336354,1.0,1.0
1228,125956,1228,0.07501108167703206,0.0,0.5714285714285714
1229,126029,1229,0.04574847296522825,0.0,0.8571428571428571
1230,126110,1230,0.11703068661167347,0.0,0.8571428571428571
1231,126231,1231,0.058825118581871116,0.0,0.7142857142857143
1232,126320,1232,0.05817329985758988,0.0,0.8571428571428571
1233,126457,1233,0.04972569469215908,0.0,0.5714285714285714
1234,126546,1234,0.053057561180672064,0.0,0.7142857142857143
1235,126667,1235,0.044951258020507034,0.0,0.5714285714285714
1236,126732,1236,0.06869287146679198,0.0,0.7142857142857143
1237,126821,1237,0.04523790366897919,0.0,0.8571428571428571
1238,126886,1238,0.07657363972995881,0.0,0.7142857142857143
1239,126991,1239,0.07797304838643937,0.0,0.42857142857142855
1240,127072,1240,0.11694626744758355,0.0,0.42857142857142855
1241,127193,1241,0.036137160228458615,0.0,0.8571428571428571
1242,127298,1242,0.04943639942023416,0.0,0.8571428571428571
1243,127547,1243,0.04086504279928762,0.0,0.8571428571428571
1244,127628,1244,0.05083761588612833,0.0,0.8571428571428571
1245,127717,1245,0.07126403433677711,0.0,0.7142857142857143
1246,127806,1246,0.08526830384827919,0.0,0.7142857142857143
1247,127879,1247,0.049752825910620434,0.0,0.8571428571428571
1248,127984,1248,0.031613051257063485,1.0,1.0
1249,128065,1249,0.0478296721189654,0.0,0.8571428571428571
1250,128218,1250,0.03770348502377505,0.0,0.8571428571428571
1251,128299,1251,0.15934196240070153,0.0,0.42857142857142855
1252,128420,1252,0.03661890352785243,0.0,0.8571428571428571
1253,128517,1253,0.10268107585432402,0.0,0.7142857142857143
1254,128622,1254,0.05182337744183875,0.0,0.8571428571428571
1255,128727,1255,0.049209295188193204,0.0,0.8571428571428571
1256,128856,1256,0.040900029524606224,0.0,0.7142857142857143
1257,128953,1257,0.05815662289547011,0.0,0.8571428571428571
1258,129034,1258,0.05938668415055144,0.0,0.8571428571428571
1259,129131,1259,0.07187067251168325,0.0,0.5714285714285714
1260,129220,1260,0.12104258497730619,0.0,0.42857142857142855
1261,129349,1261,0.03721124131106763,1.0,1.0
1262,129470,1262,0.09460247282486671,0.0,0.5714285714285714
1263,129567,1263,0.10240594071795689,0.0,0.42857142857142855
1264,129680,1264,0.04348167945146998,0.0,0.7142857142857143
1265,129769,1265,0.06329328612776987,0.0,0.8571428571428571
1266,129858,1266,0.10466186776703168,0.0,0.5714285714285714
1267,129987,1267,0.053666253587225016,0.0,0.7142857142857143
1268,130188,1268,0.05807470319501881,0.0,0.5714285714285714
1269,130301,1269,0.07727128235617524,0.0,0.5714285714285714
1270,130374,1270,0.14146690793105662,0.0,0.42857142857142855
1271,130479,1271,0.04081629608717217,0.0,0.8571428571428571
1272,130616,1272,0.07659770924788865,0.0,0.5714285714285714
1273,130745,1273,0.06514149539806112,0.0,0.8571428571428571
1274,130802,1274,0.0637722364531302,0.0,0.8571428571428571
1275,130883,1275,0.04332839513612999,0.0,0.8571428571428571
1276,131004,1276,0.05899346006163008,0.0,0.8571428571428571
1277,131093,1277,0.050365092549287845,0.0,0.8571428571428571
1278,131166,1278,0.07018492639095104,0.0,0.8571428571428571
1279,131287,1279,0.06417208192828669,0.0,0.8571428571428571
1280,131360,1280,0.05053699370402885,0.0,0.8571428571428571
1281,131457,1281,0.0753771434232014,0.0,0.7142857142857143
1282,131506,1282,0.07697025097249327,0.0,0.8571428571428571
1283,131619,1283,0.053566443953755614,0.0,0.7142857142857143
1284,131732,1284,0.07450912611406757,0.0,0.5714285714285714
1285,131821,1285,0.05560925248354165,0.0,0.7142857142857143
1286,131958,1286,0.03472684004855502,1.0,1.0
1287,132031,1287,0.06503319590805202,0.0,0.8571428571428571
1288,132112,1288,0.07173228552789078,0.0,0.8571428571428571
1289,132233,1289,0.08015737860464167,0.0,0.5714285714285714
1290,132362,1290,0.08105589613005379,0.0,0.5714285714285714
1291,132411,1291,0.14408739306250937,0.0,0.7142857142857143
1292,132484,1292,0.03814490757564474,1.0,1.0
1293,132597,1293,0.03787996443008069,0.0,0.8571428571428571
1294,132686,1294,0.044659802271794016,1.0,1.0
1295,132783,1295,0.05377552367336345,0.0,0.8571428571428571
1296,132856,1296,0.07914698757263573,0.0,0.7142857142857143
1297,132961,1297,0.06756023745531331,0.0,0.7142857142857143
1298,133026,1298,0.05595298265946894,1.0,1.0
1299,133123,1299,0.051600803696243674,0.0,0.7142857142857143
1300,133220,1300,0.05408999455622393,0.0,0.7142857142857143
1301,133301,1301,0.056075001211786005,0.0,0.8571428571428571
1302,133382,1302,0.05816797892337127,0.0,0.7142857142857143
1303,133479,1303,0.039027301824429136,1.0,1.0
1304,133544,1304,0.07804707655740459,0.0,0.8571428571428571
1305,133681,1305,0.044099843240629696,0.0,0.7142857142857143
1306,133762,1306,0.07513934801075084,0.0,0.8571428571428571
1307,133859,1307,0.059848019265021625,0.0,0.8571428571428571
1308,133964,1308,0.049592359180301186,0.0,0.8571428571428571
1309,134053,1309,0.083448585716639,0.0,0.42857142857142855
1310,134142,1310,0.08315885555624845,0.0,0.5714285714285714
1311,134255,1311,0.1265346513557311,0.0,0.14285714285714285
1312,134336,1312,0.05518621767097284,1.0,1.0
1313,134433,1313,0.07189979419497528,0.0,0.7142857142857143
1314,134506,1314,0.0703195708130766,0.0,0.7142857142857143
1315,134635,1315,0.09028030456902116,0.0,0.5714285714285714
1316,134716,1316,0.0672039977532986,0.0,0.7142857142857143
1317,134821,1317,0.05396871017624038,0.0,0.7142857142857143
1318,134894,1318,0.041344367510448336,0.0,0.8571428571428571
1319,134967,1319,0.07475292500938747,0.0,0.7142857142857143
1320,135040,1320,0.07206379853745197,0.0,0.7142857142857143
1321,135153,1321,0.06875286902712884,0.0,0.5714285714285714
1322,135274,1322,0.057972216623228934,0.0,0.5714285714285714
1323,135363,1323,0.08228157792597895,0.0,0.7142857142857143
1324,135484,1324,0.03825109514005575,0.0,0.8571428571428571
1325,135557,1325,0.09167022183360636,0.0,0.7142857142857143
1326,135654,1326,0.04037743098754011,0.0,0.8571428571428571
1327,135767,1327,0.04254046655750115,0.0,0.8571428571428571
1328,135824,1328,0.0577617242956642,1.0,1.0
1329,135937,1329,0.055245075511624483,0.0,0.5714285714285714
1330,136026,1330,0.0802483433889773,0.0,0.7142857142857143
1331,136123,1331,0.09007760687188994,0.0,0.5714285714285714
1332,136204,1332,0.060690336681958806,0.0,0.7142857142857143
1333,136293,1333,0.06475974449962037,0.0,0.7142857142857143
1334,136358,1334,0.0952674661637775,0.0,0.7142857142857143
1335,136463,1335,0.045350665860853324,1.0,1.0
1336,136584,1336,0.06875836195069375,0.0,0.5714285714285714
1337,136657,1337,0.10285465522336179,0.0,0.5714285714285714
1338,136738,1338,0.04623082052718383,1.0,1.0
1339,136819,1339,0.06865145533627219,0.0,0.8571428571428571
1340,136908,1340,0.04721841508871876,0.0,0.8571428571428571
1341,137053,1341,0.07537530870445204,0.0,0.42857142857142855
1342,137142,1342,0.08310404429007492,0.0,0.5714285714285714
1343,137247,1343,0.07670751835539844,0.0,0.7142857142857143
1344,137360,1344,0.04283223196817614,1.0,1.0
1345,137449,1345,0.05863846546564508,0.0,0.7142857142857143
1346,137522,1346,0.09735654211046897,0.0,0.7142857142857143
1347,137651,1347,0.04296464756967907,0.0,0.8571428571428571
1348,137756,1348,0.10517987547662555,0.0,0.5714285714285714
1349,137869,1349,0.03691517079249203,0.0,0.8571428571428571
1350,137958,1350,0.07748770380686024,0.0,0.7142857142857143
1351,138055,1351,0.04502033914487735,0.0,0.8571428571428571
1352,138120,1352,0.08732261187547921,0.0,0.5714285714285714
1353,138225,1353,0.10045086639474904,0.0,0.7142857142857143
1354,138378,1354,0.055322290496856476,0.0,0.7142857142857143
1355,138483,1355,0.044603309654559366,0.0,0.8571428571428571
1356,138604,1356,0.03886623353828448,1.0,1.0
1357,138701,1357,0.0502325503881184,0.0,0.8571428571428571
1358,138742,1358,0.08758344524743734,0.0,0.8571428571428571
1359,138823,1359,0.045206612859863535,0.0,0.8571428571428571
1360,138984,1360,0.04107808076055472,0.0,0.8571428571428571
1361,139081,1361,0.07392828735496171,0.0,0.5714285714285714
1362,139202,1362,0.11171782332387374,0.0,0.7142857142857143
1363,139283,1363,0.0521276814800167,0.0,0.7142857142857143
1364,139444,1364,0.042602170972118075,0.0,0.5714285714285714
1365,139525,1365,0.05538227918391203,0.0,0.8571428571428571
1366,139582,1366,0.06830004282218786,0.0,0.8571428571428571
1367,139663,1367,0.04783214525685799,0.0,0.8571428571428571
1368,139792,1368,0.08248078556765905,0.0,0.42857142857142855
1369,140001,1369,0.04948361257058214,0.0,0.7142857142857143
1370,140122,1370,0.06190515205467819,0.0,0.7142857142857143
1371,140211,1371,0.06802292574802943,0.0,0.5714285714285714
1372,140324,1372,0.08535430736777665,0.0,0.7142857142857143
1373,140429,1373,0.056053526696245026,0.0,0.7142857142857143
1374,140534,1374,0.07691408385366791,0.0,0.7142857142857143
1375,140639,1375,0.059327758200743125,0.0,0.8571428571428571
1376,140800,1376,0.0699971514994395,0.0,0.5714285714285714
1377,140913,1377,0.04902733116278406,0.0,0.7142857142857143
1378,140994,1378,0.08378011429179605,0.0,0.5714285714285714
1379,141075,1379,0.10554359710183964,0.0,0.5714285714285714
1380,141132,1380,0.08439524563685803,0.0,0.5714285714285714
1381,141213,1381,0.08240880472762185,0.0,0.5714285714285714
1382,141310,1382,0.06254689055705379,0.0,0.7142857142857143
1383,141431,1383,0.046069536340104605,0.0,0.8571428571428571
1384,141552,1384,0.06143607621139866,0.0,0.7142857142857143
1385,141641,1385,0.04794647049911212,0.0,0.8571428571428571
1386,141770,1386,0.06241601101782152,0.0,0.5714285714285714
1387,141859,1387,0.04294865321105383,1.0,1.0
1388,141964,1388,0.07944896328655501,0.0,0.14285714285714285
1389,142061,1389,0.07268063937949742,0.0,0.5714285714285714
1390,142166,1390,0.09913042734344625,0.0,0.42857142857142855
1391,142279,1391,0.04080499721742594,0.0,0.7142857142857143
1392,142432,1392,0.06246774151378638,0.0,0.7142857142857143
1393,142529,1393,0.05134154102796704,0.0,0.8571428571428571
1394,142610,1394,0.08444746214478802,0.0,0.7142857142857143
1395,142723,1395,0.08383077829328288,0.0,0.7142857142857143
1396,142852,1396,0.06488605421648572,0.0,0.7142857142857143
1397,142941,1397,0.06127063605767035,0.0,0.8571428571428571
1398,143030,1398,0.06868446361353811,0.0,0.8571428571428571
1399,143087,1399,0.03951732610248394,1.0,1.0
1400,143176,1400,0.08252814625652138,0.0,0.7142857142857143
1401,143265,1401,0.038348589527575486,1.0,1.0
1402,143322,1402,0.10107039595273556,0.0,0.5714285714285714
1403,143443,1403,0.039727495426199314,0.0,0.8571428571428571
1404,143532,1404,0.059355297452164606,0.0,0.8571428571428571
1405,143717,1405,0.047516862353840346,0.0,0.5714285714285714
1406,143798,1406,0.07684664280548531,0.0,0.5714285714285714
1407,143887,1407,0.057001352250340045,0.0,0.7142857142857143
1408,143984,1408,0.04549967642800615,1.0,1.0
1409,144057,1409,0.06709413426599188,0.0,0.8571428571428571
1410,144138,1410,0.11287961961907832,0.0,0.7142857142857143
1411,144283,1411,0.040048234410882684,0.0,0.8571428571428571
1412,144364,1412,0.06577694733060344,0.0,0.8571428571428571
1413,144453,1413,0.0857944554874253,0.0,0.5714285714285714
1414,144534,1414,0.062329552246190356,0.0,0.5714285714285714
1415,144631,1415,0.08732687265784457,0.0,0.7142857142857143
1416,144736,1416,0.05425507441394355,0.0,0.8571428571428571
1417,144833,1417,0.04506742096274441,0.0,0.8571428571428571
1418,144938,1418,0.07040215746023444,0.0,0.5714285714285714
1419,145035,1419,0.07783951840685402,0.0,0.5714285714285714
1420,145124,1420,0.10067396251437129,0.0,0.7142857142857143
1421,145285,1421,0.0773968003442992,0.0,0.5714285714285714
